customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Renew,CampaignName,Actual Profit,CustomerType
6614-YWYSC,Male,1,Yes,No,61,Yes,Long term,No,25,1501.75,No,Last Campaign,-7,Targeted
8473-VUVJN,Male,1,No,No,1,Yes,Short term,Yes,73.65,73.65,Yes,Last Campaign,43,Targeted
6693-DJWTY,Female,0,No,Yes,35,Yes,Short term,No,55.6,2016.45,No,Last Campaign,-7,Targeted
3655-SNQYZ,Female,0,Yes,Yes,69,Yes,Long term,No,113.25,7895.15,No,Last Campaign,-7,Targeted
2845-KDHVX,Female,0,Yes,No,64,Yes,Long term,Yes,68.3,4378.8,No,Last Campaign,-7,Targeted
5027-YOCXN,Male,0,Yes,Yes,51,Yes,Short term,No,110.05,5686.4,No,Last Campaign,-7,Targeted
8884-MRNSU,Male,0,Yes,Yes,17,Yes,Short term,No,19.9,329.75,No,Last Campaign,-7,Targeted
6035-RIIOM,Female,0,No,No,54,Yes,Long term,Yes,97.2,5129.45,No,Last Campaign,-7,Targeted
2568-BRGYX,Male,0,No,No,4,Yes,Short term,Yes,70.2,237.95,Yes,Last Campaign,43,Targeted
5204-QZXPU,Male,0,No,No,19,No,Short term,Yes,39.65,733.35,Yes,Last Campaign,43,Targeted
0221-NAUXK,Male,0,No,Yes,10,Yes,Short term,Yes,19.95,219.5,No,Last Campaign,-7,Targeted
3858-XHYJO,Female,0,Yes,No,40,Yes,Short term,No,105.75,4228.55,No,Last Campaign,-7,Targeted
4837-PZTIC,Female,0,No,No,47,No,Long term,No,41.9,1875.25,No,Last Campaign,-7,Targeted
2773-MADBQ,Female,0,No,No,36,No,Long term,Yes,53.1,1901.25,No,Last Campaign,-7,Targeted
1090-PYKCI,Female,0,Yes,Yes,69,Yes,Short term,Yes,105.1,7234.8,No,Last Campaign,-7,Targeted
9479-HYNYL,Female,0,Yes,No,71,Yes,Long term,Yes,80.7,5705.05,No,Last Campaign,-7,Targeted
8318-LCNBW,Male,0,Yes,No,35,No,Short term,No,53.15,1930.9,No,Last Campaign,-7,Targeted
9261-WDCAF,Male,0,No,No,3,Yes,Short term,No,54.65,189.1,No,Last Campaign,-7,Targeted
4909-JOUPP,Male,1,Yes,No,72,Yes,Long term,No,109.7,7898.45,No,Last Campaign,-7,Targeted
1951-IEYXM,Male,0,Yes,Yes,72,Yes,Long term,Yes,90.6,6441.85,No,Last Campaign,-7,Targeted
1708-PBBOA,Female,0,No,No,42,No,Short term,Yes,54.75,2348.45,No,Last Campaign,-7,Targeted
4145-UQXUQ,Female,1,No,No,8,Yes,Short term,Yes,92.1,729.95,Yes,Last Campaign,43,Targeted
9518-XXBXE,Male,1,Yes,No,10,Yes,Short term,No,75.3,720.45,No,Last Campaign,-7,Targeted
9558-IHEZX,Female,0,No,No,71,Yes,Long term,Yes,106.75,7283.25,No,Last Campaign,-7,Targeted
1707-HABPF,Female,1,No,No,46,Yes,Short term,Yes,91.3,4126.35,No,Last Campaign,-7,Targeted
9643-AVVWI,Female,0,Yes,Yes,3,Yes,Short term,Yes,80,241.3,No,Last Campaign,-7,Targeted
3398-FSHON,Female,1,No,No,12,Yes,Short term,Yes,91.3,1094.5,Yes,Last Campaign,43,Targeted
9139-TWBAS,Female,0,Yes,No,26,No,Short term,No,47.85,1190.5,No,Last Campaign,-7,Targeted
0929-HYQEW,Male,0,No,No,3,Yes,Short term,Yes,50.15,160.85,No,Last Campaign,-7,Targeted
0487-CRLZF,Female,0,No,No,49,Yes,Long term,Yes,74.45,3721.9,No,Last Campaign,-7,Targeted
0454-OKRCT,Male,0,No,No,33,Yes,Long term,No,80.6,2651.1,No,Last Campaign,-7,Targeted
2347-WKKAE,Male,0,Yes,No,42,Yes,Short term,Yes,94.4,4014.6,No,Last Campaign,-7,Targeted
6663-JOCQO,Male,0,Yes,Yes,31,Yes,Short term,Yes,75.25,2344.5,No,Last Campaign,-7,Targeted
1297-VQDRP,Male,1,Yes,Yes,68,Yes,Short term,Yes,107.15,7379.8,No,Last Campaign,-7,Targeted
0788-DXBFY,Male,0,Yes,Yes,58,Yes,Short term,Yes,19.55,1108.8,No,Last Campaign,-7,Targeted
5845-BZZIB,Male,0,Yes,Yes,35,Yes,Long term,No,20.1,655.3,No,Last Campaign,-7,Targeted
4826-TZEVA,Female,0,No,No,40,Yes,Short term,No,74.8,2971.7,No,Last Campaign,-7,Targeted
7672-VFMXZ,Male,0,Yes,No,57,Yes,Short term,No,55.7,3171.6,No,Last Campaign,-7,Targeted
7253-UVNDW,Female,0,No,No,46,Yes,Long term,No,54.35,2460.15,Yes,Last Campaign,43,Targeted
9898-KZQDZ,Female,1,Yes,Yes,40,Yes,Short term,Yes,94.55,3640.45,Yes,Last Campaign,43,Targeted
8559-CIZFV,Male,0,Yes,Yes,21,Yes,Short term,No,77.5,1625,Yes,Last Campaign,43,Targeted
2506-CLAKW,Female,0,No,No,6,Yes,Short term,Yes,98.15,567.45,Yes,Last Campaign,43,Targeted
0186-CAERR,Male,0,No,No,71,Yes,Short term,Yes,116.3,8309.55,No,Last Campaign,-7,Targeted
6233-HXJMX,Female,0,No,No,45,Yes,Short term,Yes,89.3,4192.15,No,Last Campaign,-7,Targeted
9367-OIUXP,Male,0,No,No,4,Yes,Short term,No,20.7,73.05,No,Last Campaign,-7,Targeted
4588-YBNIB,Female,0,No,No,1,Yes,Short term,Yes,19.6,19.6,Yes,Last Campaign,43,Targeted
0557-ASKVU,Female,0,Yes,Yes,18,Yes,Short term,Yes,54.4,957.1,No,Last Campaign,-7,Targeted
3354-OADJP,Female,0,No,No,8,Yes,Short term,No,54.25,447.75,No,Last Campaign,-7,Targeted
4919-IKATY,Male,0,Yes,Yes,5,Yes,Short term,Yes,84.5,453.75,Yes,Last Campaign,43,Targeted
4328-VUFWD,Female,0,No,No,39,Yes,Short term,No,59.3,2209.15,No,Last Campaign,-7,Targeted
8681-ICONS,Male,0,Yes,Yes,29,Yes,Short term,Yes,20.65,654.85,No,Last Campaign,-7,Targeted
2232-DMLXU,Female,0,Yes,No,1,Yes,Short term,No,55.2,55.2,Yes,Last Campaign,43,Targeted
6447-GORXK,Male,0,No,Yes,31,No,Short term,No,25,789.2,No,Last Campaign,-7,Targeted
6685-GBWJZ,Male,0,Yes,No,63,Yes,Short term,No,70.8,4448.8,No,Last Campaign,-7,Targeted
5197-LQXXH,Female,0,Yes,No,71,Yes,Long term,Yes,83.3,5894.5,No,Last Campaign,-7,Targeted
5993-JSUWV,Female,0,No,No,66,Yes,Long term,Yes,61.15,4017.45,No,Last Campaign,-7,Targeted
2219-MVUSO,Male,0,No,No,8,Yes,Short term,Yes,45.15,438.4,Yes,Last Campaign,43,Targeted
3158-MOERK,Female,0,No,No,2,Yes,Short term,Yes,96,174.8,Yes,Last Campaign,43,Targeted
3594-KADLU,Male,0,Yes,No,3,No,Short term,No,35.1,101.1,No,Last Campaign,-7,Targeted
0932-YIXYU,Female,0,No,No,47,Yes,Long term,No,20.25,1029.8,No,Last Campaign,-7,Targeted
8687-BAFGU,Male,0,No,No,1,Yes,Short term,No,74,74,No,Last Campaign,-7,Targeted
7353-YOWFP,Female,0,No,No,7,Yes,Short term,No,20.25,129.15,No,Last Campaign,-7,Targeted
6734-GMPVK,Male,0,No,No,5,Yes,Short term,No,105.3,550.6,No,Last Campaign,-7,Targeted
7602-DBTOU,Female,0,Yes,No,71,Yes,Long term,No,19.6,1416.5,No,Last Campaign,-7,Targeted
1670-SVOWZ,Female,0,Yes,Yes,14,Yes,Short term,Yes,89.65,1208.35,Yes,Last Campaign,43,Targeted
9142-XMYJH,Female,0,No,No,29,Yes,Short term,No,19.35,601.6,No,Last Campaign,-7,Targeted
9514-JDSKI,Male,1,Yes,No,1,No,Short term,No,40.2,40.2,Yes,Last Campaign,43,Targeted
7432-FFVAR,Female,0,Yes,Yes,46,Yes,Short term,No,90.95,4236.6,No,Last Campaign,-7,Targeted
4329-YPDDQ,Male,0,No,No,20,Yes,Short term,Yes,108.2,2203.7,No,Last Campaign,-7,Targeted
8696-JKZNU,Female,1,No,No,37,Yes,Short term,Yes,76.25,2841.55,Yes,Last Campaign,43,Targeted
4831-EOBFE,Male,0,Yes,Yes,29,Yes,Short term,No,94.65,2649.15,Yes,Last Campaign,43,Targeted
4423-YLHDV,Female,0,Yes,No,21,Yes,Short term,Yes,104.4,2200.25,Yes,Last Campaign,43,Targeted
8144-DGHXP,Female,0,No,No,54,Yes,Long term,No,80.6,4299.95,No,Last Campaign,-7,Targeted
6598-RFFVI,Male,0,No,No,2,Yes,Short term,No,19.3,28.3,Yes,Last Campaign,43,Targeted
3096-JRDSO,Female,1,Yes,No,27,Yes,Short term,Yes,104.3,2867.75,Yes,Last Campaign,43,Targeted
5862-BRIXZ,Male,0,No,No,46,No,Long term,Yes,60.75,2893.4,No,Last Campaign,-7,Targeted
1057-FOGLZ,Female,0,No,No,18,Yes,Short term,No,19.65,391.7,No,Last Campaign,-7,Targeted
4580-TMHJU,Female,0,Yes,Yes,43,Yes,Short term,No,56.15,2499.3,Yes,Last Campaign,43,Targeted
9348-YVOMK,Male,0,No,No,4,Yes,Short term,Yes,44.8,176.2,No,Last Campaign,-7,Targeted
6851-WEFYX,Male,1,Yes,No,35,Yes,Short term,Yes,100.8,3437.5,No,Last Campaign,-7,Targeted
8181-YHCMF,Female,0,Yes,Yes,68,No,Long term,No,60.3,4109,No,Last Campaign,-7,Targeted
7548-SEPYI,Female,0,No,No,5,Yes,Short term,Yes,96.25,512.45,Yes,Last Campaign,43,Targeted
0374-IOEGQ,Female,0,No,No,3,Yes,Short term,No,44.6,122.7,No,Last Campaign,-7,Targeted
2931-SVLTV,Male,0,Yes,Yes,40,Yes,Short term,Yes,110.1,4469.1,No,Last Campaign,-7,Targeted
7278-CKDNC,Male,1,No,No,24,Yes,Short term,Yes,80.5,2088.45,No,Last Campaign,-7,Targeted
8024-XNAFQ,Female,1,No,No,72,Yes,Long term,Yes,107.4,7748.75,No,Last Campaign,-7,Targeted
5480-TBGPH,Female,0,Yes,No,24,Yes,Short term,Yes,99.3,2431.35,Yes,Last Campaign,43,Targeted
7301-ABVAD,Female,0,No,No,72,Yes,Long term,No,86.6,6350.5,No,Last Campaign,-7,Targeted
4678-DVQEO,Female,0,No,No,1,Yes,Short term,Yes,52.2,52.2,Yes,Last Campaign,43,Targeted
9415-DPEWS,Female,0,No,No,18,Yes,Short term,Yes,88.35,1639.3,Yes,Last Campaign,43,Targeted
5281-BUZGT,Male,1,No,No,36,Yes,Short term,Yes,90.85,3186.7,Yes,Last Campaign,43,Targeted
1820-TQVEV,Male,0,No,No,1,Yes,Short term,Yes,69.55,69.55,Yes,Last Campaign,43,Targeted
9003-CPATH,Male,0,No,No,42,Yes,Short term,No,79.9,3313.4,No,Last Campaign,-7,Targeted
1268-ASBGA,Female,1,Yes,No,16,Yes,Short term,Yes,85.35,1375.15,Yes,Last Campaign,43,Targeted
9227-LUNBG,Female,0,No,No,1,No,Short term,No,24.6,24.6,Yes,Last Campaign,43,Targeted
8734-FNWVH,Male,0,Yes,Yes,31,Yes,Short term,No,59.7,1825.5,No,Last Campaign,-7,Targeted
4801-KFYKL,Male,0,No,Yes,8,Yes,Short term,No,19.45,159.2,No,Last Campaign,-7,Targeted
4188-PCPIG,Female,0,Yes,No,57,Yes,Long term,Yes,70.35,4124.65,No,Last Campaign,-7,Targeted
1843-TLSGD,Female,0,Yes,Yes,13,Yes,Long term,No,20.85,272.35,No,Last Campaign,-7,Targeted
6906-MPARY,Male,0,No,No,40,Yes,Short term,Yes,89.6,3488.15,No,Last Campaign,-7,Targeted
6082-OQFBA,Male,0,Yes,Yes,23,Yes,Short term,No,19.65,436.9,No,Last Campaign,-7,Targeted
3544-FBCAS,Female,0,Yes,Yes,72,Yes,Long term,Yes,83.6,5959.3,No,Last Campaign,-7,Targeted
8034-RYTVV,Female,0,No,No,55,Yes,Short term,Yes,84.25,4589.85,No,Last Campaign,-7,Targeted
7130-YXBRO,Male,0,Yes,No,48,Yes,Short term,Yes,111.45,5315.1,No,Last Campaign,-7,Targeted
1157-BQCUW,Male,0,No,No,1,Yes,Short term,Yes,74.95,74.95,Yes,Last Campaign,43,Targeted
4912-PIGUY,Female,0,No,No,1,Yes,Short term,Yes,84.6,84.6,No,Last Campaign,-7,Targeted
3647-GMGDH,Male,0,Yes,No,22,Yes,Short term,Yes,94.7,1914.9,Yes,Last Campaign,43,Targeted
1303-SRDOK,Female,0,Yes,Yes,55,Yes,Long term,Yes,69.05,3842.6,No,Last Campaign,-7,Targeted
7361-YPXFS,Female,1,No,No,28,Yes,Short term,No,64.45,1867.6,No,Last Campaign,-7,Targeted
3359-DSRKA,Female,0,Yes,Yes,58,Yes,Long term,Yes,19.85,1158.85,No,Last Campaign,-7,Targeted
4659-NZRUF,Female,0,No,No,19,Yes,Short term,Yes,95.15,1789.25,Yes,Last Campaign,43,Targeted
9518-IMLHK,Male,0,No,No,31,Yes,Short term,Yes,72.45,2156.25,No,Last Campaign,-7,Targeted
5356-RHIPP,Male,0,No,No,1,Yes,Short term,Yes,20.2,20.2,Yes,Last Campaign,43,Targeted
1122-JWTJW,Male,0,Yes,Yes,1,Yes,Short term,Yes,70.65,70.65,Yes,Last Campaign,43,Targeted
8610-ZIKJJ,Female,0,Yes,Yes,2,Yes,Short term,No,20.3,31.9,No,Last Campaign,-7,Targeted
8590-YFFQO,Male,0,Yes,No,70,Yes,Long term,No,64.95,4523.25,No,Last Campaign,-7,Targeted
2428-HYUNX,Male,1,Yes,No,44,Yes,Long term,Yes,19.35,847.25,No,Last Campaign,-7,Targeted
2649-HWLYB,Male,0,Yes,No,65,Yes,Long term,No,76.15,4929.55,No,Last Campaign,-7,Targeted
8065-QBYTO,Female,1,No,No,71,Yes,Short term,Yes,99.65,7181.25,No,Last Campaign,-7,Targeted
8259-DZLIZ,Female,0,Yes,Yes,64,Yes,Short term,Yes,53.85,3399.85,No,Last Campaign,-7,Targeted
8245-UMPYT,Female,1,No,No,16,Yes,Short term,Yes,96.4,1581.2,Yes,Last Campaign,43,Targeted
1555-DJEQW,Female,0,Yes,Yes,70,Yes,Long term,Yes,114.2,7723.9,Yes,Last Campaign,43,Targeted
2828-SLQPF,Male,0,No,No,19,Yes,Short term,Yes,45,865.85,No,Last Campaign,-7,Targeted
1710-RCXUS,Male,0,Yes,No,51,Yes,Short term,Yes,90.35,4614.55,No,Last Campaign,-7,Targeted
5795-BKOYE,Female,0,Yes,Yes,69,Yes,Short term,No,59.1,4134.7,No,Last Campaign,-7,Targeted
9752-ZNQUT,Female,0,No,No,1,Yes,Short term,Yes,48.6,48.6,No,Last Campaign,-7,Targeted
6972-SNKKW,Female,0,No,No,6,Yes,Short term,No,20,109.2,No,Last Campaign,-7,Targeted
3999-QGRJH,Male,1,No,No,8,Yes,Short term,Yes,69.7,560.85,Yes,Last Campaign,43,Targeted
3466-BYAVD,Male,0,Yes,Yes,15,Yes,Short term,Yes,69.5,1071.4,No,Last Campaign,-7,Targeted
4568-TTZRT,Male,0,No,No,9,Yes,Short term,No,20.4,181.8,No,Last Campaign,-7,Targeted
4672-FOTSD,Male,0,No,No,12,Yes,Short term,Yes,67.25,832.3,No,Last Campaign,-7,Targeted
8851-RAGOV,Female,0,Yes,No,25,Yes,Short term,Yes,71.05,1837.7,No,Last Campaign,-7,Targeted
5278-PNYOX,Female,0,No,No,49,Yes,Long term,No,100.65,4917.75,No,Last Campaign,-7,Targeted
3132-TVFDZ,Male,1,Yes,No,57,No,Short term,Yes,44.85,2572.95,Yes,Last Campaign,43,Targeted
2824-MYYBN,Female,0,Yes,Yes,37,Yes,Short term,Yes,95.25,3314.15,No,Last Campaign,-7,Targeted
4289-DTDKW,Male,0,Yes,No,40,Yes,Short term,Yes,101.3,4113.1,Yes,Last Campaign,43,Targeted
0017-DINOC,Male,0,No,No,54,No,Long term,No,45.2,2460.55,No,Last Campaign,-7,Targeted
4536-PLEQY,Male,0,Yes,No,12,Yes,Short term,Yes,85.05,999.8,No,Last Campaign,-7,Targeted
6402-EJMWF,Male,0,No,No,4,Yes,Short term,Yes,55.3,238.5,No,Last Campaign,-7,Targeted
1442-OKRJE,Male,0,Yes,Yes,66,Yes,Short term,Yes,103.15,7031.3,No,Last Campaign,-7,Targeted
1459-QNFQT,Male,0,Yes,Yes,70,No,Long term,No,59.5,4144.8,No,Last Campaign,-7,Targeted
2239-JALAW,Male,0,No,No,58,Yes,Short term,Yes,103.25,6017.65,Yes,Last Campaign,43,Targeted
3452-ABWRL,Male,1,No,No,47,Yes,Short term,Yes,86.05,3865.6,No,Last Campaign,-7,Targeted
9231-ZJYAM,Female,1,No,No,4,Yes,Short term,Yes,78.85,292.8,Yes,Last Campaign,43,Targeted
7153-CHRBV,Female,0,Yes,Yes,57,Yes,Short term,Yes,59.3,3274.35,No,Last Campaign,-7,Targeted
6833-JMZYP,Female,0,No,No,15,Yes,Short term,Yes,94,1505.45,No,Last Campaign,-7,Targeted
5666-CYCYZ,Female,0,No,No,24,Yes,Short term,Yes,89.55,2259.35,No,Last Campaign,-7,Targeted
4425-OWHWB,Female,0,No,No,20,Yes,Short term,Yes,19.35,433.75,No,Last Campaign,-7,Targeted
1543-LLLFT,Male,1,Yes,No,61,Yes,Short term,Yes,98.3,6066.55,No,Last Campaign,-7,Targeted
6581-NQCBA,Female,0,Yes,No,16,No,Short term,Yes,49.95,810.2,Yes,Last Campaign,43,Targeted
8152-VETUR,Female,0,Yes,No,72,Yes,Long term,Yes,97.7,6869.7,No,Last Campaign,-7,Targeted
0219-QAERP,Male,0,Yes,No,30,Yes,Short term,No,19.8,576.65,No,Last Campaign,-7,Targeted
3090-HAWSU,Male,0,No,No,61,Yes,Long term,Yes,111.6,6876.05,Yes,Last Campaign,43,Targeted
1136-XGEQU,Female,0,Yes,Yes,50,Yes,Short term,Yes,84.15,4164.4,No,Last Campaign,-7,Targeted
6732-FZUGP,Female,0,No,No,47,Yes,Short term,No,94.9,4615.25,No,Last Campaign,-7,Targeted
3401-URHDA,Male,0,No,No,51,Yes,Short term,No,59.9,3043.6,No,Last Campaign,-7,Targeted
4654-DLAMQ,Female,1,Yes,No,64,Yes,Short term,No,97,6430.9,No,Last Campaign,-7,Targeted
8847-GEOOQ,Male,0,Yes,No,60,No,Short term,Yes,60.2,3582.4,No,Last Campaign,-7,Targeted
3030-ZKIWL,Male,0,No,No,1,Yes,Short term,No,20.05,20.05,No,Last Campaign,-7,Targeted
6727-IOTLZ,Male,0,Yes,No,14,Yes,Long term,No,81.95,1181.75,No,Last Campaign,-7,Targeted
6960-HVYXR,Female,0,No,No,1,Yes,Short term,No,76,76,Yes,Last Campaign,43,Targeted
0565-JUPYD,Male,0,No,No,63,Yes,Short term,No,104.5,6590.8,No,Last Campaign,-7,Targeted
1402-PTHGN,Female,0,Yes,Yes,18,Yes,Short term,Yes,61.5,1087.45,No,Last Campaign,-7,Targeted
7657-DYEPJ,Male,1,No,No,38,Yes,Short term,Yes,70.15,2497.35,Yes,Last Campaign,43,Targeted
3523-BRGUW,Male,1,No,No,26,Yes,Short term,No,19.3,504.2,No,Last Campaign,-7,Targeted
0100-DUVFC,Male,1,Yes,No,70,Yes,Short term,Yes,104.8,7308.95,No,Last Campaign,-7,Targeted
1042-HFUCW,Female,0,No,Yes,25,Yes,Short term,Yes,54.75,1266.35,No,Last Campaign,-7,Targeted
1153-GNOLC,Male,0,No,No,33,No,Short term,Yes,39.1,1309,No,Last Campaign,-7,Targeted
0576-WNXXC,Male,1,Yes,No,27,Yes,Short term,Yes,95.55,2510.2,Yes,Last Campaign,43,Targeted
6906-ANDWJ,Male,0,Yes,Yes,15,Yes,Short term,Yes,74.9,1107.25,Yes,Last Campaign,43,Targeted
1022-RKXDR,Female,0,No,No,41,Yes,Short term,Yes,24.85,962.25,No,Last Campaign,-7,Targeted
7123-WQUHX,Male,0,No,No,38,Yes,Short term,No,95,3605.6,No,Last Campaign,-7,Targeted
5857-TYBCJ,Male,1,Yes,No,44,Yes,Short term,Yes,89.2,4040.2,No,Last Campaign,-7,Targeted
7729-XBTWX,Male,0,Yes,Yes,66,Yes,Long term,Yes,19.75,1344.5,No,Last Campaign,-7,Targeted
3978-YNKDD,Male,0,No,Yes,19,Yes,Long term,No,20.85,467.5,No,Last Campaign,-7,Targeted
7108-DGVUU,Female,1,Yes,No,21,Yes,Short term,No,71.7,1497.05,No,Last Campaign,-7,Targeted
7339-POGZN,Female,0,No,No,4,Yes,Short term,No,50.7,214.55,No,Last Campaign,-7,Targeted
3507-GASNP,Male,0,No,Yes,60,Yes,Long term,No,19.95,1189.9,No,Last Campaign,-7,Targeted
7799-LGRDP,Female,0,No,No,43,Yes,Long term,Yes,25.7,1188.2,No,Last Campaign,-7,Targeted
5373-SFODM,Male,1,Yes,No,36,Yes,Short term,Yes,85.25,3132.75,Yes,Last Campaign,43,Targeted
7733-UDMTP,Female,1,No,No,57,No,Short term,Yes,55,3094.05,No,Last Campaign,-7,Targeted
2801-NISEI,Male,0,No,No,24,Yes,Short term,No,54.95,1348.5,No,Last Campaign,-7,Targeted
4378-MYPGO,Male,0,Yes,Yes,68,Yes,Long term,Yes,105.25,7173.15,No,Last Campaign,-7,Targeted
0129-KPTWJ,Male,0,Yes,No,72,Yes,Short term,Yes,94.65,6747.35,No,Last Campaign,-7,Targeted
0373-AIVNJ,Male,0,No,No,9,No,Short term,No,39.55,373,No,Last Campaign,-7,Targeted
8414-OOEEL,Male,0,No,Yes,66,Yes,Long term,Yes,79.5,5196.1,No,Last Campaign,-7,Targeted
8541-QVFKM,Female,0,No,No,8,Yes,Short term,Yes,73.5,632.2,No,Last Campaign,-7,Targeted
2931-XIQBR,Female,0,Yes,Yes,50,Yes,Short term,No,103.05,5153.5,No,Last Campaign,-7,Targeted
5652-MSDEY,Female,0,No,No,10,Yes,Short term,Yes,75.75,777.3,No,Last Campaign,-7,Targeted
8058-INTPH,Female,0,No,No,1,Yes,Short term,Yes,79.65,79.65,Yes,Last Campaign,43,Targeted
2798-NYLMZ,Male,0,Yes,No,71,Yes,Long term,Yes,108.55,7616,No,Last Campaign,-7,Targeted
0880-TKATG,Male,0,Yes,Yes,4,Yes,Short term,No,101.15,385.9,Yes,Last Campaign,43,Targeted
9342-VNIMQ,Male,0,No,No,33,Yes,Short term,Yes,54.65,1665.2,No,Last Campaign,-7,Targeted
7779-LGOVN,Male,1,Yes,No,10,Yes,Short term,Yes,86.65,856.65,Yes,Last Campaign,43,Targeted
2192-CKRLV,Female,0,Yes,No,72,No,Long term,Yes,49.2,3580.95,No,Last Campaign,-7,Targeted
6982-UQZLY,Female,1,Yes,No,1,Yes,Short term,Yes,20.85,20.85,Yes,Last Campaign,43,Targeted
8212-CRQXP,Female,0,Yes,No,22,Yes,Short term,Yes,80,1706.45,No,Last Campaign,-7,Targeted
3009-JWMPU,Male,0,No,No,62,Yes,Short term,Yes,96.75,6125.4,Yes,Last Campaign,43,Targeted
0623-IIHUG,Female,1,No,No,21,No,Short term,Yes,41.9,840.1,Yes,Last Campaign,43,Targeted
1867-TJHTS,Female,0,No,No,58,Yes,Short term,Yes,79.8,4526.85,No,Last Campaign,-7,Targeted
0027-KWYKW,Female,0,Yes,Yes,23,Yes,Short term,Yes,83.75,1849.95,No,Last Campaign,-7,Targeted
1131-QQZEB,Male,1,Yes,No,71,Yes,Long term,No,23.95,1756.2,No,Last Campaign,-7,Targeted
5651-CRHKQ,Female,0,Yes,No,41,Yes,Short term,Yes,86.2,3339.05,No,Last Campaign,-7,Targeted
2928-HLDBA,Female,0,No,No,6,Yes,Short term,No,20.7,112.75,No,Last Campaign,-7,Targeted
2645-QTLMB,Male,0,No,No,7,Yes,Short term,Yes,94.25,669,Yes,Last Campaign,43,Targeted
1025-FALIX,Female,0,No,No,26,Yes,Short term,Yes,69.05,1815.65,No,Last Campaign,-7,Targeted
5799-JRCZO,Female,0,No,Yes,63,Yes,Long term,No,19.5,1215.1,No,Last Campaign,-7,Targeted
0495-ZBNGW,Male,1,Yes,No,5,Yes,Short term,Yes,79.9,343.95,Yes,Last Campaign,43,Targeted
7833-PKIHD,Male,0,Yes,Yes,51,Yes,Short term,Yes,76.4,3966.3,No,Last Campaign,-7,Targeted
5791-KAJFD,Female,0,Yes,Yes,56,Yes,Short term,Yes,68.75,3808,No,Last Campaign,-7,Targeted
8499-BRXTD,Male,0,No,No,18,Yes,Short term,No,20.1,401.85,No,Last Campaign,-7,Targeted
4456-RHSNB,Female,0,Yes,Yes,19,Yes,Short term,Yes,49.6,962.9,No,Last Campaign,-7,Targeted
9809-IMGCQ,Male,1,No,No,22,Yes,Short term,Yes,96.7,2082.95,Yes,Last Campaign,43,Targeted
2073-QBVBI,Female,0,Yes,No,41,No,Short term,No,35.45,1391.65,No,Last Campaign,-7,Targeted
1257-SXUXQ,Male,0,Yes,Yes,5,Yes,Short term,No,19.45,86.05,No,Last Campaign,-7,Targeted
6169-PGNCD,Female,0,No,No,57,Yes,Long term,Yes,74.3,4166.35,No,Last Campaign,-7,Targeted
2692-BUCFV,Male,1,No,No,29,Yes,Short term,Yes,101.45,2948.6,No,Last Campaign,-7,Targeted
9777-WJJPR,Male,0,Yes,No,31,Yes,Short term,No,88.65,2683.2,No,Last Campaign,-7,Targeted
5732-IKGQH,Male,1,Yes,No,52,Yes,Short term,Yes,104.45,5481.25,No,Last Campaign,-7,Targeted
1757-TCATG,Male,0,Yes,Yes,35,Yes,Short term,No,20.05,746.75,No,Last Campaign,-7,Targeted
8314-HTWVE,Female,0,Yes,Yes,7,Yes,Long term,No,19.85,144.15,No,Last Campaign,-7,Targeted
2087-QAREY,Female,0,Yes,No,22,Yes,Short term,Yes,54.7,1178.75,No,Last Campaign,-7,Targeted
4229-CZMLL,Male,0,No,No,6,Yes,Short term,Yes,74.9,469.8,Yes,Last Campaign,43,Targeted
4940-KHCWD,Female,0,Yes,No,60,No,Long term,No,37.7,2288.7,No,Last Campaign,-7,Targeted
5226-NOZFC,Male,0,No,No,26,Yes,Short term,Yes,85.75,2146.5,No,Last Campaign,-7,Targeted
1106-HRLKZ,Male,0,Yes,Yes,40,Yes,Long term,No,19.6,808.95,No,Last Campaign,-7,Targeted
0613-WUXUM,Female,0,Yes,Yes,70,Yes,Long term,Yes,19.2,1401.4,No,Last Campaign,-7,Targeted
1432-FPAXX,Female,0,No,No,29,No,Short term,Yes,30.6,856.35,Yes,Last Campaign,43,Targeted
4160-AMJTL,Female,1,No,No,8,Yes,Short term,No,19.65,164.3,Yes,Last Campaign,43,Targeted
3352-RICWQ,Female,0,Yes,Yes,9,Yes,Long term,No,19.75,210.65,No,Last Campaign,-7,Targeted
8182-BJDSI,Female,0,No,No,28,Yes,Short term,Yes,89.95,2625.55,Yes,Last Campaign,43,Targeted
1389-WNUIB,Female,0,Yes,Yes,20,Yes,Short term,No,76,1588.75,No,Last Campaign,-7,Targeted
1530-ZTDOZ,Female,0,Yes,No,49,No,Short term,No,40.65,2070.75,No,Last Campaign,-7,Targeted
5842-POCOP,Female,0,Yes,No,5,Yes,Short term,Yes,88.9,454.15,Yes,Last Campaign,43,Targeted
9492-TOKRI,Female,0,No,No,18,Yes,Short term,Yes,90,1527.35,Yes,Last Campaign,43,Targeted
0795-LAFGP,Male,0,Yes,Yes,71,Yes,Long term,No,90.4,6668.05,No,Last Campaign,-7,Targeted
0611-DFXKO,Male,0,Yes,No,20,Yes,Short term,Yes,89,1820.45,Yes,Last Campaign,43,Targeted
6620-JDYNW,Female,0,No,No,18,Yes,Short term,Yes,60.6,1156.35,No,Last Campaign,-7,Targeted
